hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude
HOSUR ROAD GOLD HILL SQUARE MANGAMMANAPALYA BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,5,2.0,2.8,2,12.902367799999999,77.63201255999999
HOSUR ROAD GOLD HILL SQUARE POPULAR COLONY MANGAMMANAPALYA BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.8990449,77.6341949
HOSUR ROAD GOPALAN LAKE FRONT ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,31,1.5806451612903225,1.0,2,12.839111206451612,77.67790167741936
HOSUR ROAD HAL LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,42,2.0,3.2142857142857144,11,12.880815433333334,77.64487820476191
HOSUR ROAD HANGING GARDENS BASAPURA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,14,1.9285714285714286,1.7857142857142858,6,12.870028085714285,77.65300010714286
HOSUR ROAD HEBBAGODI BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,12,5.0,4.5,3,12.826569050000002,77.68242544166667
HOSUR ROAD JANATHA COLONY BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,80,2.9125,1.8125,22,12.818449211250002,77.68926842875001
HOSUR ROAD KONAPPANA AGRAHARA ELECTRONICS CITY PHASE 1 VEERASANDRA ELECTRONIC CITY ANEKAL BENGALURU URBAN KARNATAKA 560100 INDIA,ROAD_SEGMENT,4,5.0,3.0,1,12.841315675,77.67607845
HOSUR ROAD KRIMSON SQUARE MUNESHWARA NAGAR HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,204,1.7009803921568627,2.4950980392156863,80,12.91226537821322,77.62579092606842
HOSUR ROAD KRISHNA REDDY INDUSTRIAL AREA GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,69,1.8695652173913044,2.420289855072464,15,12.891187895092747,77.63893001152944
HOSUR ROAD KUDLU GATE SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,5,2.0,3.4,1,12.888471238579147,77.64125493353173
HOSUR ROAD MADIVALA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,12.8937363,77.6367612
HOSUR ROAD MAHA LIGESHWARA LAYOUT ADUGODI BENGALURU KARNATAKA PIN560030 INDIA,ROAD_SEGMENT,8,1.0,2.0,5,12.9394838125,77.6094724125
HOSUR ROAD MAHENDRA AARYA HOMES ANANATH NAGAR PHASE 1 KAMMASANDRA ANEKAL TALUKA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,9,5.0,4.888888888888889,5,12.829751955555556,77.68160327777778
HOSUR ROAD MANGAMANNAPALYA HSR LAYOUT BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9055849,77.6302475
HOSUR ROAD METRO URBANO MUNI REDDY LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,57,2.0,2.7719298245614037,22,12.892605353517812,77.63746283155892
HOSUR ROAD MJR PLATINA GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,6,2.0,2.6666666666666665,5,12.88730795,77.64036261666666
HOSUR ROAD MUNESHWARA NAGAR HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,17,1.9411764705882353,3.3529411764705883,11,12.911320911764706,77.62654691764705
HOSUR ROAD MUNIYAPPA LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,2,2.0,3.0,2,12.8973397,77.63492894999999
HOSUR ROAD MUTHURAYAPPA ESTATE BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,1,3.0,3.0,1,12.8193512,77.6885063
HOSUR ROAD NANJAPPA LAYOUT ADUGODI BENGALURU KARNATAKA PIN560030 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9270043,77.6207542
HOSUR ROAD NANJUDA REDDY LAYOUT PHASE 1 ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,44,3.8863636363636362,2.272727272727273,14,12.855531504545455,77.66446516818182
HOSUR ROAD NARASIMHA REDDY LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,67,1.8507462686567164,2.925373134328358,16,12.8966459550189,77.63545804650748
HOSUR ROAD NIMHANS JUNCTION NIMHANS BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,2,1.5,1.5,2,12.9400084,77.59769360000001
HOSUR ROAD NR TRIDENT TECH PARK SECTOR 6 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,2,2.0,3.0,1,12.91371625,77.6244639
HOSUR ROAD ORACLE RIDGE BERETANA AGARHARA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,6,2.0,2.3333333333333335,5,12.8606326,77.66034041666667
HOSUR ROAD OZONE MANAY TECH PARK GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,163,2.128834355828221,2.6932515337423313,57,12.891529695051235,77.63830211920536
HOSUR ROAD PAPANNA REDDY LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,6,1.5,2.3333333333333335,5,12.894923400000001,77.63602831666667
HOSUR ROAD POLICE QUARTERS HEBBAGODI BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,1,5.0,3.0,1,12.8251078,77.6832664
HOSUR ROAD POLISAPPA LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,40,2.0,3.2,15,12.88693572,77.6410994625
HOSUR ROAD PRAGATHI EXTENSION CHIKKATHOGURU BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,2,1.5,2.0,2,12.8669773,77.6553343
HOSUR ROAD PRAMUK AQUA HEIGHTS ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,102,2.588235294117647,1.4901960784313726,20,12.84095498797697,77.67640251529767
HOSUR ROAD PRESTIGE ALPHA PRAGATHI NAGAR CHIKKATHOGURU BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.862737,77.6584149
HOSUR ROAD PRESTIGE BLUE CHIP SOFTWARE PARK DAIRY COLONY ADUGODI BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,1,5.0,3.0,1,12.927635,77.6091667
HOSUR ROAD PRESTIGE TECHNOPOLIS DAIRY COLONY ADUGODI BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,1,5.0,3.0,1,12.9275633,77.6091517
HOSUR ROAD PRIDE GATEWAY PHASE 2 ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,3,1.3333333333333333,3.6666666666666665,3,12.842718099999999,77.67452983333334
HOSUR ROAD PURVA WESTEND GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,1,2.0,4.0,1,12.8902907,77.6381119
HOSUR ROAD RAJIV GANDHI NAGAR BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,18,1.6111111111111112,1.9444444444444444,7,12.910435816666668,77.62693818333334
HOSUR ROAD RAMAIAH REDDY LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,87,2.0,3.528735632183908,35,12.884883990804598,77.6422685954023
HOSUR ROAD ROYAL HOMES LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,5,2.0,2.6,3,12.881033127713177,77.64572127008266
HOSUR ROAD SALARPURIA SATTVA ALEXANDRIA TECH PARK VEERASANDRA INDUSTRIAL AREA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,119,1.9663865546218486,1.546218487394958,21,12.840421275697125,77.67697303208429
HOSUR ROAD SALARPURIA SATTVA GREENAGE BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,3,2.3333333333333335,3.0,2,12.902706611730354,77.63122301288297
HOSUR ROAD SALARPURIA SYMPHONY COMMERCIAL BUILDING PRAGATHI NAGAR CHIKKATHOGURU BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,4,1.75,3.0,4,12.86516625,77.6566031
HOSUR ROAD SATTVA TEXONIC BOMMASANDRA INDUSTRIAL AREA BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,53,4.528301886792453,1.320754716981132,17,12.820073630188679,77.6876730773585
HOSUR ROAD SHIVA SAI APARTMENT ANANATH NAGAR PHASE 1 KAMMASANDRA ANEKAL TALUKA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,3,4.333333333333333,3.3333333333333335,3,12.828274366666667,77.6821605
HOSUR ROAD SHIVAGANGA SWAGATH MANGAMMANAPALYA BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,9,1.8888888888888888,3.2222222222222223,6,12.902907688888888,77.63186063333333
HOSUR ROAD SHIVAGANGA SWAGATH POPULAR COLONY MANGAMMANAPALYA BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,8,2.0,3.375,4,12.9036892375,77.6311892375
HOSUR ROAD SIDDAPPA REDDY LAYOUT RUPENA AGRAHARA BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,17,2.235294117647059,3.588235294117647,7,12.910338417647058,77.6267043
HOSUR ROAD SIEMENS HEALTHINEERS CAMPUS BOMMASANDRA INDUSTRIAL AREA BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,6,4.166666666666667,3.0,1,12.811375666666668,77.69438576666666
HOSUR ROAD SINGASANDRA BANDEPALYA BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.8895312,77.6397999
HOSUR ROAD SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,19,2.0,2.8947368421052633,10,12.877261015789474,77.64696598947368
HOSUR ROAD SINGASANDRA BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560068 INDIA,ROAD_SEGMENT,2,2.0,4.0,2,12.8839531,77.6428512
HOSUR ROAD SINGASANDRA INDUSTRIAL ESTATE BEGUR BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,107,1.9906542056074767,3.5981308411214954,27,12.87566093457944,77.64826353084112
HOSUR ROAD SIR MIRZA ISMAIL NAGAR RICHMOND TOWN BENGALURU KARNATAKA PIN560025 INDIA,ROAD_SEGMENT,2,1.0,3.5,2,12.95832,77.60608655
HOSUR ROAD SNN ESTATES CHIKKA BEGUR GATE BEGUR BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,12,2.0,3.75,11,12.888292608333332,77.64030106666667
HOSUR ROAD SRI CHAMUNDI TOWERS KRISHNA REDDY INDUSTRIAL AREA GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,44,2.0454545454545454,2.6363636363636362,20,12.892727825634937,77.63761044896216
HOSUR ROAD SRI TIRUMALA SAROVAR SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,3,2.0,3.6666666666666665,1,12.8790417,77.6458733
HOSUR ROAD SUMADHURA ESSENZA BASAPURA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,7,2.0,1.8571428571428572,4,12.869110585714285,77.65355475714286
HOSUR ROAD TOTAL ENVIRONMENT GREENSLEEVES HAL LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,77,2.038961038961039,3.4155844155844157,30,12.876168864935066,77.64765526883117
HOSUR ROAD VAJPAYEE NAGAR GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,33,2.0,3.212121212121212,10,12.898361357575757,77.6341133121212
HOSUR ROAD VIDYANAGAR BOMMASANDRA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,5,4.4,4.6,2,12.82330494,77.6852567
HOSUR ROAD VIVEKANANDA CIRCLE BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,17,2.9411764705882355,2.588235294117647,13,12.906932635294119,77.62875267058824
HOSUR ROAD ZED ENCLAVE HAL LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,53,2.0,3.7735849056603774,20,12.880590139622642,77.64528843584905
HOTEL JANATHA 8TH CROSS ROAD MALLESWARAM MALLESHWARAM BENGALURU WEST CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560003 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9990834,77.5710764
HOTEL ROYAL ORCHID 1 3RD MAIN ROAD AMARJYOTHI LAYOUT DOMLUR KODIHALLI BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560008 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9578351,77.6441677
HOTEL SANMAN 212 SUBEDAR CHATRAM ROAD NEHRU NAGAR GANDHINAGAR NEHRU NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560020 INDIA,ROAD_SEGMENT,6,1.0,2.6666666666666665,6,12.986602249999999,77.57451588333333
HOTEL SINCHANA THAMBUCHETTYPALYA MAIN ROAD MUNESHWARA LAYOUT KALKERE BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560016 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,13.0202233,77.6744704
HOTEL SWATHI 1 RAILWAY PLATFORM ROAD NEHRU NAGAR GANDHINAGAR NEHRU NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560020 INDIA,ROAD_SEGMENT,2,1.0,1.0,1,12.9885122,77.5721955
HOUSUR MAIN ROAD RAMAIAH REDDY LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,54,2.0,1.7777777777777777,14,12.885684836176177,77.64160272041217
HP OLD MADRAS ROAD DEVASANDRA BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560036 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,13.0078666,77.6916482
HRBR LAYOUT 2ND BLOCK KACHARAKANAHALLI BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560043 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,13.0233701,77.6398269
HRBR LAYOUT 3RD BLOCK KACHARAKANAHALLI BENGALURU NORTH CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560043 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,13.0258374,77.6308138
HULIMANGALA MAIN ROAD HIMAGIRI RESIDENCY BETTADASANAPURA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,2,1.0,3.5,1,12.84150685,77.64413675
HULIMANGALA MAIN ROAD HULIMANGALA BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560100 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.8412315,77.6441299
HULIMANGALA MAIN ROAD KRISH KAMAL BETTADASANAPURA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,1,1.0,4.0,1,12.8402081,77.644088
HULIMAVU LAKE ROAD MUTHRAYASWAMY LAYOUT HULIMAVU BENGALURU KARNATAKA PIN560076 INDIA,ROAD_SEGMENT,1,2.0,4.0,1,12.8726719,77.602269
HUSKUR MAIN ROAD COLUMBIA AALTIUS ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,2,4.0,2.5,2,12.835785300000001,77.67930545
HUSKUR MAIN ROAD GPR ROYALE LAYOUT ANANATH NAGAR PHASE 1 KAMMASANDRA ANEKAL TALUKA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,1,4.0,1.0,1,12.8428645,77.6872822
HUSKUR MAIN ROAD INSPIRA TROPICAL GARDEN GULIMANGALA BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,6,4.0,3.3333333333333335,4,12.843306533333333,77.6876785
HUSKUR MAIN ROAD MAKALI BENGALURU KARNATAKA PIN562162 INDIA,ROAD_SEGMENT,2,2.0,4.5,2,13.06699575,77.45180705
HUSKUR MAIN ROAD SHIVAJI MAHARAJ LAYOUT GOTTAMARANAHALLI BENGALURU KARNATAKA PIN560099 INDIA,ROAD_SEGMENT,1,4.0,3.0,1,12.8592515,77.7030056
HUTCHINS ROAD BL RICE NAGAR ST THOMAS TOWN BENGALURU KARNATAKA PIN560084 INDIA,ROAD_SEGMENT,4,1.0,1.0,3,13.00441,77.6231046
I LIFE ROAD AURBIS BUSINESS PARK DEVARA BEESANA HALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,8,1.75,2.375,3,12.930879313485104,77.68677858401922
I LIFE ROAD VAJRAM ESTEVA DEVARA BEESANA HALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,2,5.0,2.0,1,12.9307687,77.6865634
I LIFE ROAD VAJRAM ONYX DEVARA BEESANA HALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,6,2.0,2.6666666666666665,5,12.93118615,77.68778983333333
IBLUR FLYOVER SARJAPURA ROAD IBLUR BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560102 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9207497,77.6653577
IBLUR JUNCTION SARJAPURA ROAD IBLUR SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560102 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9207033,77.6654333
ICEBERG SERVICE ROAD MUNNENKOLALU BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,5.0,3.0,1,12.9528828,77.7003403
ICICI BANK 1ST MAIN ROAD ASHWATH NAGAR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,4,1.0,1.0,3,12.959588775,77.70164155
ICICI BANK AVENUE ROAD MAMULPETE CHIKKAPETE CHICKPETE BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560053 INDIA,ROAD_SEGMENT,6,2.0,1.1666666666666667,1,12.9688553,77.5792571
ICICI BANK SARJAPURA ROAD DODDAKANNALLI GUNJUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,2,2.0,1.0,2,12.9035443,77.7041668
ICON GRAND BY BHAGINI 68 VARTHUR ROAD KUNDALAHALLI BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560037 INDIA,ROAD_SEGMENT,1,2.0,4.0,1,12.9557036,77.7160758
ILIFE ROAD DEVARABEESANAHALLI SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,1,5.0,1.0,1,12.9310598,77.6866624
IMAGINE STORE 6 SWAMY VIVEKANANDA ROAD BENNIGANAHALLI BAIYYAPPANAHALLI NAGAVARAPALYA BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560016 INDIA,ROAD_SEGMENT,2,1.0,1.0,2,12.9935417,77.66214
IMAGINE STORE UG19UG21 DR RAJKUMAR ROAD SUBRAMANYA NAGAR 2ND STAGE SUBRAHMANYA NAGAR SUBRAMANYANAGARA BENGALURU WEST CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560055 INDIA,ROAD_SEGMENT,1,2.0,2.0,1,13.0114921,77.5544884
IMMADIHALLI MAIN ROAD HBK LAYOUT WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9697477,77.750203
IMMADIHALLI MAIN ROAD LSG GREENVILLE HAGADUR WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,5.0,3.0,1,12.968793564429724,77.75544575173693
INDIAN OIL BELLARY ROAD VENKATALA AKASH WARD BENGALURU NORTH CITY CORPORATION BENGALURU YELAHANKA TALUKU BENGALURU URBAN KARNATAKA 560064 INDIA,ROAD_SEGMENT,1,2.0,4.0,1,13.1058933,77.60113
INDIAN OIL FLYOVER MUNIGA LAYOUT MARUTHI SEVANAGAR BENGALURU KARNATAKA PIN560033 INDIA,ROAD_SEGMENT,5,1.4,1.6,4,13.003041999999999,77.63520858
INDIAN OIL MLA OFFICE ROAD NEHRU NAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560009 INDIA,ROAD_SEGMENT,9,1.0,1.0,1,12.990777766666668,77.5719139
INDIAN OIL WHITEFIELD ROAD A NARAYANAPURA BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560048 INDIA,ROAD_SEGMENT,2,1.0,3.0,1,12.9987842,77.688159
INDIQUBE GAMMA SERVICE ROAD KAADUBEESANAHALLI PANATHUR BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560103 INDIA,ROAD_SEGMENT,2,4.5,3.0,2,12.9420681,77.6971257
INDIQUBE THE FORE SARJAPURA ROAD AMBEDKAR NAGARA MULLURU BANGALORE EAST BENGALURU URBAN KARNATAKA 560035 INDIA,ROAD_SEGMENT,1,4.0,1.0,1,12.9008641,77.7104281
INDIRANAGAR 12TH MAIN 100 FEET ROAD BABASAHEB COLONY KODIHALLI BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560008 INDIA,ROAD_SEGMENT,1,1.0,5.0,1,12.9699105,77.6414313
INDIRANAGAR DOUBLE ROAD BDA COMPLEX INDIRANAGAR BENGALURU KARNATAKA PIN560038 INDIA,ROAD_SEGMENT,2,3.0,2.5,1,12.9817344,77.6375747
INDIRANAGAR DOUBLE ROAD INDIRANAGAR ESI HOSPITAL JUNCTION INDIRANAGAR BENGALURU KARNATAKA PIN560038 INDIA,ROAD_SEGMENT,8,1.125,2.625,6,12.9702559375,77.63656515
INDIRANAGAR DOUBLE ROAD SRI PARAMAHAMSA YOGANANDA CIRCLE INDIRANAGAR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,16,2.875,3.0,3,12.9677911625,77.6366873625
INDIRANAGAR DOUBLE ROAD STAGE 2 INDIRANAGAR BENGALURU KARNATAKA PIN560038 INDIA,ROAD_SEGMENT,12,1.0,1.75,7,12.977545708333333,77.63657582500001
INDIRANAGAR KFC JUNCTION 100 FEET ROAD DEFENCE COLONY INDIRANAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560008 INDIA,ROAD_SEGMENT,1,4.0,1.0,1,12.9782883,77.6409445
INDUSIND BANK MAHATMA GANDHI ROAD CRAIG PARK LAYOUT ASHOK NAGAR ASHOKANAGAR BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560025 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9735314,77.6135198
INDUSTRIAL PARK ROAD GENISYS CAMPUS EPIP ZONE WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,1.0,3.0,1,12.9765846,77.7207064
INDUSTRIAL PARK ROAD LE TERRACE HOODI BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,16,3.6875,1.5,3,12.978039475,77.712245375
INDUSTRIAL PARK ROAD NTT DATA D8 BUILDING EPIP ZONE PHASE 2 WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.9768267,77.7206432
INDUSTRIAL PARK ROAD REGENT GATEWAY VISVESHWARAIAH INDUSTRIAL ESTATE BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,5,3.0,2.2,2,12.97837376,77.71043688
INDUSTRIAL PARK ROAD RMZ NXT EPIP ZONE WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,36,3.8333333333333335,1.4166666666666667,4,12.977826708333334,77.713405025
INDUSTRIAL PARK ROAD SAP LAB CAMPUS EPIP ZONE WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,5.0,5.0,1,12.977660273083089,77.71595479401992
INFANTRY ROAD PRESTIGE CENTRAL SHIVAJI NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.98686,77.6018983
INFOMART TECH PARK 99 5TH CROSS ROAD KORAMANGALA 5TH BLOCK A ADUGODI BENGALURU SOUTH CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560095 INDIA,ROAD_SEGMENT,1,2.0,1.0,1,12.9357279,77.6220009
INNER CIRCLE ROAD HBK LAYOUT WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,1,5.0,1.0,1,12.9705903,77.7494039
INNER RING ROAD AGARAM BENGALURU CENTRAL CITY CORPORATION BENGALURU BANGALORE NORTH BENGALURU URBAN KARNATAKA 560007 INDIA,ROAD_SEGMENT,1,1.0,2.0,1,12.9497969,77.6391921
IOC MAIN ROAD INFINIX PHALLADIUM DYAVASANDRA INDUSTRIAL ESTATE PHASE 2 MAHADEVAPURA BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,10,2.0,3.5,1,12.998589659999999,77.68951455999999
IOC MAIN ROAD RAILWAY COLONY KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,13,2.0,3.5384615384615383,2,12.999915046153847,77.69210105384616
ISKCON SARJAPUR ROAD IBLUR SHIVANASAMUDRA WARD BENGALURU EAST CITY CORPORATION BENGALURU BANGALORE SOUTH BENGALURU URBAN KARNATAKA 560102 INDIA,ROAD_SEGMENT,1,2.0,3.0,1,12.9210872,77.6670929
