hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude,violations_log,violations_norm,severity_norm,vehicle_norm,recurrence_norm,risk_score,rank,priority,recommendation
14TH MAIN ROAD DR BR AMBEDKAR LAYOUT SECTOR 3 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,140,1.0642857142857145,1.4714285714285715,34,12.911112226428571,77.63808596928571,4.948759890378168,18.620328748434844,1.6071428571428625,14.97478991596639,21.333333333333336,16.87238344692715,293,MEDIUM,Regular patrol recommended
1ST MAIN ROAD RAMAIAH REDDY LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,90,2.0,4.1,27,12.884398513333334,77.64166993555556,4.51085950651685,10.60225968920655,25.0,98.47058823529413,16.666666666666668,16.738670496463282,294,MEDIUM,Regular patrol recommended
OLD THARAGUPETE CROSS ROAD CHICKPET CIRCLE CHICKPETE BENGALURU KARNATAKA PIN560053 INDIA,ROAD_SEGMENT,118,1.8135593220338984,1.5,45,12.969693483050849,77.57583191440678,4.77912349311153,15.514242527982125,20.33898305084746,15.882352941176475,28.666666666666675,16.672743307862604,295,MEDIUM,Regular patrol recommended
MUMBAI BENGALURU HIGHWAY RNS SHANTHI NIVAS YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,133,1.3233082706766917,1.3909774436090223,33,13.02738554661654,77.54304244135338,4.897839799950911,17.68796874923192,8.08270676691729,12.419283502874828,20.666666666666668,16.61294318455434,296,MEDIUM,Regular patrol recommended
1ST CROSS ROAD BLOCK 2 KORAMANGALA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,122,1.0081967213114753,3.040983606557377,15,12.92580666557377,77.61916429016394,4.812184355372417,16.119595449639725,0.2049180327868827,64.83124397299905,8.666666666666668,16.591063694973755,297,MEDIUM,Regular patrol recommended
DR BR AMBEDKAR ROAD HAL CIRCLE AIRPORT AREA BENGALURU KARNATAKA PIN560017 INDIA,ROAD_SEGMENT,120,1.925,1.9166666666666667,7,12.9588713,77.66803362499999,4.795790545596741,15.8194205610814,23.125,29.117647058823533,3.3333333333333335,16.590585468472963,298,MEDIUM,Regular patrol recommended
"BTP094 - Sri Skanda Complex, Mysore Road",JUNCTION,87,2.5977011494252875,3.2413793103448274,31,12.955809044827586,77.54618873678162,4.477336814478207,9.988450545110883,39.94252873563219,71.19675456389454,19.333333333333336,16.51151770451332,299,MEDIUM,Regular patrol recommended
RAJATHA BHAVANA ROAD DR K SHIVARAMAKARANTHA CIRCLE JALAHALLI BENGALURU KARNATAKA PIN560013 INDIA,ROAD_SEGMENT,121,1.6942148760330578,1.537190082644628,36,13.050792077685951,77.55261751900827,4.804021044733257,15.970123124725177,17.355371900826444,17.063684978123483,22.666666666666668,16.498153272102293,300,MEDIUM,Regular patrol recommended
SADDUGUNTEPALYA ROAD BHARTHI LAYOUT SADDUGUNTEPALYA BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,136,1.1838235294117647,1.0588235294117647,46,12.930931696323528,77.60692031397059,4.919980925828125,18.09337847910507,4.595588235294118,1.8685121107266445,29.33333333333334,16.49435387901647,301,MEDIUM,Regular patrol recommended
MURPHY ROAD BEGUM MAHAL JUNCTION HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,94,2.393617021276596,2.8617021276595747,29,12.9751769,77.62016939042553,4.553876891600541,11.389919113724634,34.840425531914896,59.13642052565709,18.000000000000004,16.452798870454053,302,MEDIUM,Regular patrol recommended
HOSUR ROAD SALARPURIA SATTVA ALEXANDRIA TECH PARK VEERASANDRA INDUSTRIAL AREA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,119,1.9663865546218489,1.546218487394958,21,12.840421275697125,77.67697303208429,4.787491742782046,15.667467339459606,24.15966386554622,17.35046959960455,12.666666666666668,16.45079707143587,303,MEDIUM,Regular patrol recommended
DR RAJKUMAR PUNIYA BHOOMI ROAD BLOCK 3 NANDINI LAYOUT BENGALURU KARNATAKA PIN560096 INDIA,ROAD_SEGMENT,94,2.276595744680851,3.0319148936170213,28,13.016701380851064,77.53123557446808,4.553876891600541,11.389919113724634,31.914893617021278,64.54317897371715,17.333333333333336,16.39725026803436,304,MEDIUM,Regular patrol recommended
BELLARY ROAD VISTA PIXEL JAKKURU LAYOUT JAKKURU BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,111,1.5855855855855856,2.4324324324324325,36,13.071781364864863,77.5929987099099,4.718498871295094,14.404190054112364,14.63963963963964,45.50079491255962,22.666666666666668,16.39568908621517,305,MEDIUM,Regular patrol recommended
KEMPAPURA MAIN ROAD ESTEEM MALL HEBBAL KEMPAPURA BENGALURU KARNATAKA PIN560024 INDIA,ROAD_SEGMENT,146,1.0410958904109588,1.1369863013698631,19,13.049411091095893,77.59336213424658,4.990432586778736,19.383366576074256,1.0273972602739712,4.351329572925067,11.333333333333334,16.393666132199726,306,MEDIUM,Regular patrol recommended
BTP146 - Domlur Water Tank,JUNCTION,122,1.139344262295082,2.1475409836065573,41,12.960501909016394,77.63876197213115,4.812184355372417,16.119595449639725,3.4836065573770503,36.4513018322083,26.000000000000007,16.3666021070599,307,MEDIUM,Regular patrol recommended
KUMBAR STREET DEVASANDRA JUNCTION KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,83,3.5903614457831323,1.927710843373494,33,13.008433183132531,77.69547106506025,4.430816798843313,9.136657051102247,64.7590361445783,29.468462083628637,20.666666666666668,16.291985692854396,308,MEDIUM,Regular patrol recommended
5TH CROSS ROAD NAGAPPA BLOCK SRIRAMPURAM BENGALURU KARNATAKA PIN560021 INDIA,ROAD_SEGMENT,115,1.7304347826086957,1.9565217391304348,26,12.996499470434784,77.56309212434783,4.7535901911063645,15.046721177618616,18.26086956521739,30.383631713554987,16.0,16.182645484294383,309,MEDIUM,Regular patrol recommended
5TH CROSS ROAD RAJATH GREENS BLOCK 5 STAGE 1 HBR LAYOUT BENGALURU KARNATAKA PIN560043 INDIA,ROAD_SEGMENT,111,1.009009009009009,3.5495495495495497,19,13.034498671171171,77.62464874144143,4.718498871295094,14.404190054112364,0.22522522522522292,80.9856915739269,11.333333333333334,16.161825811175426,310,MEDIUM,Regular patrol recommended
JASMA DEVI BHAVAN ROAD RAJIV GANDHI COLONY SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,107,1.8785046728971964,2.5233644859813085,18,12.988566676635513,77.59853592149533,4.68213122712422,13.73828910213727,21.962616822429908,48.38922484881804,10.666666666666668,16.139687539727042,311,MEDIUM,Regular patrol recommended
"BTP179 - 9th Block, 28th Main, Jayanagar",JUNCTION,80,3.95,1.825,18,12.916983268749998,77.59499624625,4.394449154672439,8.470756099127152,73.75,26.205882352941174,10.666666666666668,15.995232330282114,312,MEDIUM,Regular patrol recommended
DOMLUR INNER RING ROAD SONY WORLD JUNCTION INDIRANAGAR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,113,1.4336283185840708,2.008849557522124,47,12.969959000884955,77.64128595663716,4.736198448394496,14.728273879412413,10.84070796460177,32.045809474232186,30.000000000000004,15.968980373701719,313,MEDIUM,Regular patrol recommended
RK ROAD NUMBER 7 LT TECH PARK BYATARAYANAPURA BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,116,1.6206896551724137,2.0172413793103448,21,13.068669710344828,77.59269816896553,4.762173934797756,15.20389174024157,15.517241379310342,32.31237322515213,12.666666666666668,15.96378952471523,314,MEDIUM,Regular patrol recommended
SRI SRI SRI TIRUCHI MAHASWAMIJI ROAD GOPALAN ARCADE NAYANDAHALLI BENGALURU KARNATAKA PIN560039 INDIA,ROAD_SEGMENT,114,1.956140350877193,1.5614035087719298,24,12.935545386842104,77.51800878333334,4.74493212836325,14.888189813975394,23.903508771929825,17.832817337461304,14.666666666666666,15.925876928579697,315,MEDIUM,Regular patrol recommended
BTP166 - Coffee Board Junction,JUNCTION,114,1.1666666666666667,2.3596491228070176,45,12.984938339473684,77.59433587543859,4.74493212836325,14.888189813975394,4.166666666666669,43.18885448916409,28.666666666666675,15.919994575638519,316,MEDIUM,Regular patrol recommended
EMBASSY TECH SQUARE MAIN ROAD SALARPURIA SATTVA PREMIA KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,90,2.5,2.355555555555556,43,12.93649477,77.69265300666667,4.51085950651685,10.60225968920655,37.5,43.05882352941179,27.333333333333336,15.751415594502497,317,MEDIUM,Regular patrol recommended
2ND CROSS ROAD NAGASHETTY HALLI RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,120,1.5833333333333333,1.4083333333333334,31,13.047645641666666,77.57630019416666,4.795790545596741,15.8194205610814,14.583333333333332,12.970588235294123,19.333333333333336,15.729065860629827,318,MEDIUM,Regular patrol recommended
PANATHUR MAIN ROAD INDIQUBE ALPHA REDDY LAYOUT KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,68,4.161764705882353,2.6911764705882355,23,12.939227267205643,77.6960333876939,4.23410650459726,5.534840788649554,79.04411764705883,53.719723183391025,14.000000000000002,15.71827055479508,319,MEDIUM,Regular patrol recommended
HOSUR ROAD PRAMUK AQUA HEIGHTS ELECTRONIC CITY BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,102,2.588235294117647,1.4901960784313726,20,12.84095498797697,77.67640251529767,4.634728988229636,12.87034187252447,39.70588235294118,15.570934256055368,12.0,15.645408446116463,320,MEDIUM,Regular patrol recommended
FERNS CITY ROAD DODDANEKUNDI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,98,2.020408163265306,2.326530612244898,40,12.97897811734694,77.69565258265307,4.59511985013459,12.14508833010427,25.510204081632647,42.13685474189676,25.333333333333336,15.640600476008188,321,MEDIUM,Regular patrol recommended
HOSUR ROAD RAMAIAH REDDY LAYOUT SINGASANDRA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,87,2.0,3.528735632183908,35,12.884883990804598,77.6422685954023,4.477336814478207,9.988450545110883,25.0,80.32454361054768,22.0,15.60698761661609,322,MEDIUM,Regular patrol recommended
COMPENSATION ROAD SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,103,1.3106796116504855,2.796116504854369,48,12.979958637864076,77.61416699708738,4.6443908991413725,13.047253955248173,7.766990291262138,57.05311250713878,30.66666666666667,15.600491152015024,323,MEDIUM,Regular patrol recommended
KAMARAJ ROAD NETHAJI SUBHAS CHADRA BOSE CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,121,1.2975206611570247,1.56198347107438,37,12.983152630578513,77.61084225289257,4.804021044733257,15.970123124725177,7.438016528925617,17.85123966942149,23.333333333333332,15.579128802810445,324,MEDIUM,Regular patrol recommended
"BTP221 - 15th Cross, 24th Main, JP Nagar",JUNCTION,95,2.042105263157895,2.463157894736842,43,12.904821129473683,77.58624848105264,4.564348191467836,11.581651317143871,26.05263157894737,46.47678018575852,27.333333333333336,15.561089887564428,325,MEDIUM,Regular patrol recommended
"BTP089 - Police Quarters, Sultan Road",JUNCTION,80,3.0375,2.8375,25,12.960992125,77.5635322325,4.394449154672439,8.470756099127152,50.9375,58.367647058823536,15.333333333333336,15.555403898909567,326,MEDIUM,Regular patrol recommended
RT NAGAR MAIN ROAD JUDICIAL OFFICERS HBCS GANGA NAGAR BENGALURU KARNATAKA PIN560032 INDIA,ROAD_SEGMENT,110,1.9727272727272729,1.8,14,13.023673023636364,77.59270336909091,4.709530201312334,14.239971391737372,24.318181818181824,25.411764705882362,8.0,15.494383530502201,327,MEDIUM,Regular patrol recommended
DEVASANDRA MAIN ROAD DEVASANDRA JUNCTION KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,88,2.784090909090909,1.8636363636363635,45,13.008217347727271,77.69598007159091,4.48863636973214,10.195348318448506,44.60227272727273,27.433155080213904,28.666666666666675,15.421497014830106,328,MEDIUM,Regular patrol recommended
JAKKUR MAIN ROAD CENTURY BREEZE NEHRU NAGAR BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,96,1.9270833333333333,2.6666666666666665,31,13.096179277083332,77.60016345520833,4.574710978503383,11.771396622604492,23.177083333333332,52.941176470588246,19.333333333333336,15.348551121613008,329,MEDIUM,Regular patrol recommended
BTP171 - Indian Express (Balekundri),JUNCTION,99,2.0,2.242424242424242,32,12.986096781818182,77.59868053535354,4.605170185988092,12.32911257377184,25.0,39.465240641711226,20.0,15.336552091103034,330,MEDIUM,Regular patrol recommended
BROADWAY ROAD SULTHANGUNTA SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,112,1.4910714285714286,2.017857142857143,26,12.98936486875,77.6020856375,4.727387818712341,14.566948975734828,12.276785714285715,32.331932773109244,16.0,15.297834390671897,331,MEDIUM,Regular patrol recommended
"BTP127 - Sagar Hospital, Jayanagar",JUNCTION,71,3.507042253521127,3.0422535211267605,24,12.927885122535212,77.59831607464788,4.276666119016055,6.314118314133754,62.676056338028175,64.87158243579123,14.666666666666666,15.295812740232716,332,MEDIUM,Regular patrol recommended
NALLURAHALLI ROAD SV MAYFAIR WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,76,3.8157894736842106,2.1447368421052637,14,12.96369983186954,77.73308766237129,4.343805421853684,7.543456279069261,70.39473684210526,36.362229102167205,8.0,15.292350162574296,333,MEDIUM,Regular patrol recommended
DICKENSON CROSS ROAD SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,100,1.4,2.84,41,12.980222238,77.613748314,4.61512051684126,12.511305700070018,9.999999999999998,58.44705882352941,26.000000000000007,15.231397501232486,334,MEDIUM,Regular patrol recommended
MAHATMA GANDHI ROAD CRAIG PARK LAYOUT ASHOK NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,104,1.4423076923076923,2.0576923076923075,56,12.972919948076925,77.61725301057692,4.653960350157523,13.222473073417973,11.057692307692307,33.5972850678733,36.00000000000001,15.163611942897274,335,MEDIUM,Regular patrol recommended
MBT ROAD ITI TOWNSHIP KR PURAM BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,96,2.0625,2.177083333333333,38,13.006754541666666,77.68790754270833,4.574710978503383,11.771396622604492,26.5625,37.389705882352935,24.000000000000004,15.142852592201242,336,MEDIUM,Regular patrol recommended
HOSA ROAD NAVAMI FUNIQUE CHANNAKESHAVA NAGAR SINGASANDRA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,87,2.528735632183908,2.689655172413793,20,12.870600487039594,77.65583760391175,4.477336814478207,9.988450545110883,38.2183908045977,53.671399594320505,12.0,15.096169496264503,337,MEDIUM,Regular patrol recommended
PANATHUR MAIN ROAD HIGH CLIFF KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,95,2.3789473684210525,2.221052631578947,14,12.937618297041348,77.70100928278373,4.564348191467836,11.581651317143871,34.473684210526315,38.78637770897833,8.0,15.052008360216645,338,MEDIUM,Regular patrol recommended
OLD AIRPORT ROAD ANJANEYA TECHNO PARK ISRO COLONY DOMLUR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,108,1.2222222222222223,2.092592592592593,48,12.960069162962965,77.64547311296297,4.6913478822291435,13.907048436108916,5.555555555555558,34.705882352941195,30.66666666666667,14.949821755423082,339,MEDIUM,Regular patrol recommended
BSR PARADISE ROAD PRESTIGE SUNNYSIDE OAK BHOGANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,78,3.448717948717949,2.282051282051282,13,12.93213173077856,77.69607613657087,4.3694478524670215,8.012975802416655,61.21794871794872,40.72398190045249,7.333333333333333,14.935041275417488,340,MEDIUM,Regular patrol recommended
SRI SRI SRI TIRUCHI MAHASWAMIJI ROAD IDEAL HOME TOWNSHIP RAJARAJESHWARI NAGAR BENGALURU KARNATAKA PIN560098 INDIA,ROAD_SEGMENT,86,2.302325581395349,2.86046511627907,29,12.931848199181632,77.5156277479059,4.465908118654584,9.7791881746085,32.55813953488372,59.09712722298224,18.000000000000004,14.934020854324284,341,MEDIUM,Regular patrol recommended
BRIGADE GATEWAY ROAD ORION BRIGADE GATEWAY MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,108,1.5,1.6851851851851851,43,13.012018098148149,77.55462557962963,4.6913478822291435,13.907048436108916,12.5,21.764705882352946,27.333333333333336,14.830540709671448,342,MEDIUM,Regular patrol recommended
OLD MADRAS ROAD BSNL CACT BUILDING DOORAVANI NAGAR BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,93,2.129032258064516,2.4086021505376345,26,13.005014837849462,77.68454159129033,4.543294782270004,11.19615796043133,28.2258064516129,44.74383301707781,16.0,14.816698664360246,343,MEDIUM,Regular patrol recommended
MYSORE ROAD DEEPANJALI NAGAR BENGALURU KARNATAKA PIN560026 INDIA,ROAD_SEGMENT,60,3.733333333333333,3.883333333333333,25,12.947702455,77.53403007,4.110873864173311,3.2784193337115464,68.33333333333333,91.58823529411765,15.333333333333336,14.802147231675121,344,MEDIUM,Regular patrol recommended
MYSORE ROAD DR AMBEDKAR NAGAR NAYANDAHALLI BENGALURU KARNATAKA PIN560039 INDIA,ROAD_SEGMENT,101,2.128712871287129,1.6435643564356437,25,12.940448305940594,77.52454060198019,4.624972813284271,12.69170379101362,28.21782178217822,20.442632498543983,15.333333333333336,14.763943502622585,345,MEDIUM,Regular patrol recommended
ITPL MAIN ROAD KUNDALHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,90,2.011111111111111,2.688888888888889,32,12.970346469056128,77.7125531684113,4.51085950651685,10.60225968920655,25.27777777777778,53.64705882352943,20.0,14.69193847031949,346,MEDIUM,Regular patrol recommended
OLD AIRPORT ROAD HAL CIRCLE AIRPORT AREA BENGALURU KARNATAKA PIN560017 INDIA,ROAD_SEGMENT,110,1.8,1.518181818181818,16,12.958238812727272,77.66854976818182,4.709530201312334,14.239971391737372,20.0,16.459893048128343,9.333333333333334,14.681638432462982,347,MEDIUM,Regular patrol recommended
"BTP190 - 36th Cross, 4th Main, Jayanagar",JUNCTION,118,1.2542372881355932,1.38135593220339,30,12.922657641029147,77.5812804149072,4.77912349311153,15.514242527982125,6.3559322033898304,12.11365902293121,18.666666666666668,14.586003527204577,348,MEDIUM,Regular patrol recommended
MIMS GULMOHAR ROAD GULMOHAR WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,70,4.828571428571428,1.0,6,12.985437575714286,77.74577640714286,4.2626798770413155,6.058026613451306,95.71428571428571,0.0,2.6666666666666665,14.551183195522949,349,LOW,Periodic monitoring recommended
CV RAMAN ROAD SAMVIDHANA CIRCLE MALLESHWARAM WEST BENGALURU KARNATAKA PIN560055 INDIA,ROAD_SEGMENT,96,1.5520833333333333,2.5416666666666665,40,13.0186346534898,77.55902684734399,4.574710978503383,11.771396622604492,13.802083333333332,48.970588235294116,25.333333333333336,14.512521709848302,350,LOW,Periodic monitoring recommended
OUTER RING ROAD ANAND NAGAR MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,103,1.1067961165048543,2.70873786407767,33,12.961050381529912,77.70162639709281,4.6443908991413725,13.047253955248173,2.669902912621358,54.277555682467174,20.666666666666668,14.452004572917367,351,LOW,Periodic monitoring recommended
SGR DENTAL COLLEGE ROAD SHARADAMMA LAYOUT MUNNEKOLALA BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,55,4.381818181818182,3.345454545454545,29,12.950191235758703,77.69984146034408,4.02535169073515,1.7124862630987447,84.54545454545455,74.50267379679143,18.000000000000004,14.449668154864023,352,LOW,Periodic monitoring recommended
HOSUR ROAD BKL COLONY BOMMANAHALLI BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,91,1.89010989010989,2.4285714285714284,41,12.905936193406593,77.62982594175824,4.5217885770490405,10.802373791659669,22.252747252747252,45.378151260504204,26.000000000000007,14.436081321627674,353,LOW,Periodic monitoring recommended
15TH CROSS ROAD OSCAR ORCHARDS SAHAKARA NAGAR BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,87,1.862068965517241,2.793103448275862,45,13.063355743678162,77.58690181609195,4.477336814478207,9.988450545110883,21.55172413793103,56.957403651115634,28.666666666666675,14.427136365770926,354,LOW,Periodic monitoring recommended
GOLF AVENUE ROAD ANJANEYA TECHNO PARK ISRO COLONY DOMLUR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,110,1.0272727272727271,2.090909090909091,39,12.95952355909091,77.64578503727273,4.709530201312334,14.239971391737372,0.6818181818181779,34.652406417112296,24.666666666666668,14.426112585760665,355,LOW,Periodic monitoring recommended
9TH MAIN ROAD THE METROPOLITAN COOPERATIVE HOUSING SOCIETY SECTOR 4 HSR LAYOUT BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,125,1.048,1.088,28,12.91265943072699,77.63525612893152,4.836281906951478,16.560827839105762,1.200000000000001,2.7952941176470625,17.333333333333336,14.37509364383363,356,LOW,Periodic monitoring recommended
GUNDAPPA ROAD NAGASHETTY HALLI RMV STAGE 2 BENGALURU KARNATAKA PIN560094 INDIA,ROAD_SEGMENT,109,1.8623853211009171,1.1743119266055049,22,13.047120994495414,77.57574960366973,4.700480365792417,14.07426656742662,21.559633027522928,5.536967080410155,13.333333333333334,14.358891577380763,357,LOW,Periodic monitoring recommended
ITPL MAIN ROAD ARVIND AVENUE AECS LAYOUT KUNDALHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,86,2.4651162790697674,2.116279069767442,28,12.957096022323206,77.71520508369156,4.465908118654584,9.7791881746085,36.627906976744185,35.45827633378934,17.333333333333336,14.125721720717353,358,LOW,Periodic monitoring recommended
BRIGADE ROAD CAUVERY JUNCTION SHANTHALA NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,105,1.819047619047619,1.2476190476190476,29,12.974285249523808,77.60771423619047,4.663439094112067,13.396031321876478,20.476190476190474,7.865546218487395,18.000000000000004,14.0577214160446,359,LOW,Periodic monitoring recommended
OUTER RING ROAD IBLUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560102 INDIA,ROAD_SEGMENT,93,2.0,1.6666666666666667,47,12.92079575376344,77.66561183870968,4.543294782270004,11.19615796043133,25.0,21.1764705882353,30.000000000000004,14.015749897756828,360,LOW,Periodic monitoring recommended
2ND CROSS ROAD SRI GURUKRUPA LAYOUT NAGARBHAVI STAGE 2 BENGALURU KARNATAKA PIN560072 INDIA,ROAD_SEGMENT,101,1.0396039603960396,2.5544554455445545,40,12.960890952475246,77.51153428118812,4.624972813284271,12.69170379101362,0.990099009900991,49.37682003494467,25.333333333333336,13.987880602214897,361,LOW,Periodic monitoring recommended
DEVASANDRA MAIN ROAD NANJAMMA LAYOUT KR PURAM BENGALURU KARNATAKA PIN560036 INDIA,ROAD_SEGMENT,55,4.781818181818182,2.8363636363636364,9,13.00797283090909,77.6966736690909,4.02535169073515,1.7124862630987447,94.54545454545456,58.331550802139056,4.666666666666667,13.974445338464738,362,LOW,Periodic monitoring recommended
DR APJ ABDUL KALAM MARG SIR CV RAMAN CIRCLE CV RAMAN NAGAR BENGALURU KARNATAKA PIN560093 INDIA,ROAD_SEGMENT,101,1.099009900990099,2.9504950495049505,16,12.979738003960398,77.65264596534654,4.624972813284271,12.69170379101362,2.4752475247524774,61.95690157251019,9.333333333333334,13.96539953057832,363,LOW,Periodic monitoring recommended
1ST MAIN ROAD BHARTHI LAYOUT SADDUGUNTEPALYA BENGALURU KARNATAKA PIN560029 INDIA,ROAD_SEGMENT,109,1.4036697247706422,1.165137614678899,44,12.930769633944957,77.60662055963303,4.700480365792417,14.07426656742662,10.091743119266056,5.245547760388558,28.000000000000004,13.93086495388733,364,LOW,Periodic monitoring recommended
"BTP113 - 27th Cross, Pai Vista, KR Road",JUNCTION,111,1.2252252252252251,1.3333333333333333,41,12.917530724324326,77.57309781441441,4.718498871295094,14.404190054112364,5.630630630630629,10.588235294117649,26.000000000000007,13.915826871058838,365,LOW,Periodic monitoring recommended
OLD MADRAS ROAD SOMESHWARPURA HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,98,1.2551020408163265,2.357142857142857,44,12.973900898979592,77.62334079081631,4.59511985013459,12.14508833010427,6.377551020408162,43.109243697479,28.000000000000004,13.909287950998186,366,LOW,Periodic monitoring recommended
BTP064 - Devanga Hostel Junction,JUNCTION,97,1.1958762886597938,2.525773195876289,43,12.962684163917526,77.58991048556702,4.584967478670572,11.959195788070753,4.896907216494845,48.46573681018801,27.333333333333336,13.847000859282154,367,LOW,Periodic monitoring recommended
BTP193 - Vasavi Circle,JUNCTION,103,1.203883495145631,2.203883495145631,31,12.949692636337348,77.57682725461063,4.6443908991413725,13.047253955248173,5.097087378640774,38.24100513992004,19.333333333333336,13.826228825725286,368,LOW,Periodic monitoring recommended
SAUNDERS ROAD SARVANTON CIRCLE FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,92,1.9130434782608696,2.1739130434782608,27,12.99336889673913,77.60997780326088,4.532599493153256,11.000324456038568,22.826086956521742,37.289002557544755,16.666666666666668,13.7806517216936,369,LOW,Periodic monitoring recommended
ITPL MAIN ROAD STERLING BROOK SIDE APARTMENT KUNDALHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,88,1.9545454545454544,2.284090909090909,34,12.971066665520276,77.71221302409091,4.48863636973214,10.195348318448506,23.86363636363636,40.78877005347595,21.333333333333336,13.648747460462907,370,LOW,Periodic monitoring recommended
LAXMANA MUDALIAR STREET NETHAJI SUBHAS CHADRA BOSE CIRCLE SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,104,1.9807692307692308,1.0,20,12.983384228846155,77.60945300961538,4.653960350157523,13.222473073417973,24.51923076923077,0.0,12.0,13.629901535657455,371,LOW,Periodic monitoring recommended
HOSUR ROAD TOTAL ENVIRONMENT GREENSLEEVES HAL LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,77,2.038961038961039,3.415584415584416,30,12.876168864935066,77.64765526883117,4.356708826689592,7.779720952238057,25.97402597402597,76.7303284950344,18.666666666666668,13.591029117278095,372,LOW,Periodic monitoring recommended
HOSUR ROAD CHIKKA BIDDAPPA LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,82,1.9268292682926829,2.8780487804878048,36,12.893593670180774,77.63691779365854,4.418840607796598,8.917369901745731,23.17073170731707,59.65566714490676,22.666666666666668,13.567085782706965,373,LOW,Periodic monitoring recommended
HAL AIRPORT ROAD SJR SPENCER ASHWATH NAGAR MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,95,1.9052631578947368,1.7157894736842103,29,12.956847435343631,77.7035873288421,4.564348191467836,11.581651317143871,22.631578947368418,22.73684210526315,18.000000000000004,13.565321053715097,374,LOW,Periodic monitoring recommended
